,"CEVA SGLT2i, Dog 15, 2/2/2022, DOS2, Feces_183      ","CEVA SGLT2i, Dog 15, 2/22/2022 , Feces_201          ","CEVA SGLT2i, Dog 16, 2/2/2022, DOS2, Feces_184      ","CEVA SGLT2i, Dog 16, 2/22/2022 , Feces_202          ","CEVA SGLT2i, Dog 25, 2/2/2022, DOS2, Feces_193      ","CEVA SGLT2i, Dog 25, 2/22/2022 , Feces_211          ","CEVA SGLT2i, Dog 26, 2/2/2022, DOS2, Feces_194      ","CEVA SGLT2i, Dog 26, 2/22/2022 , Feces_212          ","CEVA SGLT2i, Dog 27, 2/2/2022, DOS2, Feces_195      ","CEVA SGLT2i, Dog 28, 2/2/2022, DOS2, Feces_196      ","CEVA SGLT2i, Dog 28, 2/22/2022 , Feces_214          ","CEVA SGLT2i, Dog 13, 2/2/2022, DOS2, Feces_181      ","CEVA SGLT2i, Dog 13, 2/22/2022 , Feces_199          ","CEVA SGLT2i, Dog 14, 2/2/2022, DOS2, Feces_182      ","CEVA SGLT2i, Dog 14, 2/22/2022 , Feces_200          ","CEVA SGLT2i, Dog 19, 2/2/2022, DOS2, Feces_187      ","CEVA SGLT2i, Dog 19, 2/22/2022 , Feces_205          ","CEVA SGLT2i, Dog 20, 2/2/2022, DOS2, Feces_188      ","CEVA SGLT2i, Dog 20, 2/22/2022 , Feces_206          ","CEVA SGLT2i, Dog 21, 2/22/2022 , Feces_207          ","CEVA SGLT2i, Dog 22, 2/2/2022, DOS2, Feces_190      ","CEVA SGLT2i, Dog 22, 2/22/2022 , Feces_208          ","CEVA SGLT2i, Dog 11, 11/18/2021, baseline, Feces_143","CEVA SGLT2i, Dog 12, 11/18/2021, baseline, Feces_144","CEVA SGLT2i, Dog 13, 11/18/2021, baseline, Feces_145","CEVA SGLT2i, Dog 14, 11/18/2021, baseline, Feces_146","CEVA SGLT2i, Dog 16, 11/18/2021, baseline, Feces_148","CEVA SGLT2i, Dog 17, 11/18/2021, baseline, Feces_149","CEVA SGLT2i, Dog 18, 11/18/2021, baseline, Feces_150","CEVA SGLT2i, Dog 19, 11/18/2021, baseline, Feces_151","CEVA SGLT2i, Dog 20, 11/18/2021, baseline, Feces_152","CEVA SGLT2i, Dog 21, 11/18/2021, baseline, Feces_153","CEVA SGLT2i, Dog 22, 11/18/2021, baseline, Feces_154","CEVA SGLT2i, Dog 23, 11/18/2021, baseline, Feces_155","CEVA SGLT2i, Dog 24, 11/18/2021, baseline, Feces_156","CEVA SGLT2i, Dog 25, 11/18/2021, baseline, Feces_157","CEVA SGLT2i, Dog 26, 11/18/2021, baseline, Feces_158","CEVA SGLT2i, Dog 27, 11/18/2021, baseline, Feces_159","CEVA SGLT2i, Dog 28, 11/18/2021, baseline, Feces_160","CEVA SGLT2i, Dog 11, 1/18/2022, BAS2, Feces_161     ","CEVA SGLT2i, Dog 12, 1/18/2022, BAS2, Feces_162     ","CEVA SGLT2i, Dog 13, 1/18/2022, BAS2, Feces_163     ","CEVA SGLT2i, Dog 15, 1/18/2022, BAS2, Feces_165     ","CEVA SGLT2i, Dog 16, 1/18/2022, BAS2, Feces_166     ","CEVA SGLT2i, Dog 17, 1/18/2022, BAS2, Feces_167     ","CEVA SGLT2i, Dog 18, 1/18/2022, BAS2, Feces_168     ","CEVA SGLT2i, Dog 19, 1/18/2022, BAS2, Feces_169     ","CEVA SGLT2i, Dog 20, 1/18/2022, BAS2, Feces_170     ","CEVA SGLT2i, Dog 21, 1/18/2022, BAS2, Feces_171     ","CEVA SGLT2i, Dog 22, 1/18/2022, BAS2, Feces_172     ","CEVA SGLT2i, Dog 23, 1/18/2022, BAS2, Feces_173     ","CEVA SGLT2i, Dog 24, 1/18/2022, BAS2, Feces_174     ","CEVA SGLT2i, Dog 25, 1/18/2022, BAS2, Feces_175     ","CEVA SGLT2i, Dog 26, 1/18/2022, BAS2, Feces_176     ","CEVA SGLT2i, Dog 27, 1/18/2022, BAS2, Feces_177     ","CEVA SGLT2i, Dog 28, 1/18/2022, BAS2, Feces_178     "
['1968'],0.00014606595896073877,0.0002002398053001512,0.002022067624173351,0.0003705720116920794,0.0015858701496766058,0.00014559435358990204,0.0011001868299378797,0.0004665756901825538,0.0014832573143468478,0.001308197678273054,0.0002196462985696032,0.0004901591362905859,0.0001921406596084905,0.0006012868345040916,0.00031783141254500556,0.0004100497202758184,0.00023408930273341596,0.001563203641477561,0.0002595853704616839,0.00020240670245040955,0.0004169881825010237,0.00039024165928201645,0.00137683316594411,0.0010122044776277562,0.00012762958246172299,0.00014045399397908013,0.00012319775874053196,7.541385024509471e-05,0.00017733134248640672,0.0004449446196761068,0.0002908897083868308,0.00010576470875588676,0.0011320910139684987,0.0009258368425552759,0.002278433089921929,0.0023993738207312683,0.00021200245427937034,0.00022514509609020678,0.0005735647033037289,0.0006837693771714271,0.00012954417943139695,0.0001534349506190278,0.00036773332206515484,0.0020436385647417564,0.00018646291275022624,0.0011070944461055675,0.004240964770449073,0.00035862096483773627,0.0005954001751148179,0.00038853777172093677,0.00039885293113965496,0.0004990516802104004,0.00021714020077035452,0.0005717341601763379,0.0003184602283860126,0.0003570676675318834
['1968'],0.00014606595896073877,0.0002002398053001512,0.002022067624173351,0.0003705720116920794,0.0015858701496766058,0.00014559435358990204,0.0011001868299378797,0.0004665756901825538,0.0014832573143468478,0.001308197678273054,0.0002196462985696032,0.0004901591362905859,0.0001921406596084905,0.0006012868345040916,0.00031783141254500556,0.0004100497202758184,0.00023408930273341596,0.001563203641477561,0.0002595853704616839,0.00020240670245040955,0.0004169881825010237,0.00039024165928201645,0.00137683316594411,0.0010122044776277562,0.00012762958246172299,0.00014045399397908013,0.00012319775874053196,7.541385024509471e-05,0.00017733134248640672,0.0004449446196761068,0.0002908897083868308,0.00010576470875588676,0.0011320910139684987,0.0009258368425552759,0.002278433089921929,0.0023993738207312683,0.00021200245427937034,0.00022514509609020678,0.0005735647033037289,0.0006837693771714271,0.00012954417943139695,0.0001534349506190278,0.00036773332206515484,0.0020436385647417564,0.00018646291275022624,0.0011070944461055675,0.004240964770449073,0.00035862096483773627,0.0005954001751148179,0.00038853777172093677,0.00039885293113965496,0.0004990516802104004,0.00021714020077035452,0.0005717341601763379,0.0003184602283860126,0.0003570676675318834
['1771'],4.6495040805328213e-05,7.32207356719866e-05,1.7148213879315262e-05,2.8385635608912877e-05,2.430633519005771e-05,5.128076986048274e-05,1.2516837217810323e-05,2.2895624054051046e-05,8.443942171133134e-06,3.098871161121917e-05,0.0001371730931699141,5.137314001870862e-05,7.229054519923405e-05,1.4128438017030188e-05,2.8183324314087597e-05,1.665856907027607e-05,5.714897814650011e-05,2.7394014031920647e-05,5.9634476997954405e-05,9.817383658982988e-05,1.399098866700329e-05,2.2694004586144103e-05,2.5699787482773698e-05,3.8871834007317595e-05,5.6882265163999104e-05,1.920308722262298e-05,1.9708168593446622e-05,1.910484206209066e-05,4.890595847770893e-05,3.6323915436307566e-05,1.1932995295136639e-05,2.2440209588008866e-05,1.2367552608359365e-05,1.552766192964823e-05,1.1179554283328489e-05,2.2113631855247137e-05,2.7524688391733376e-05,1.1369974378086194e-05,2.9746667691445647e-05,2.4584568915372054e-05,2.199468049944023e-05,2.079876412756494e-05,2.1135078533524542e-05,6.771007816736178e-06,2.6297226515633872e-05,7.350295089540599e-06,1.7966865216872713e-05,2.251517629734125e-05,4.072492987005537e-05,3.4947378475350265e-05,4.264149169293938e-05,1.174041929582525e-05,1.3466058962502606e-05,8.673366516606983e-06,4.067668856022213e-05,2.3970851651129684e-05
['1771'],4.6495040805328213e-05,7.32207356719866e-05,1.7148213879315262e-05,2.8385635608912877e-05,2.430633519005771e-05,5.128076986048274e-05,1.2516837217810323e-05,2.2895624054051046e-05,8.443942171133134e-06,3.098871161121917e-05,0.0001371730931699141,5.137314001870862e-05,7.229054519923405e-05,1.4128438017030188e-05,2.8183324314087597e-05,1.665856907027607e-05,5.714897814650011e-05,2.7394014031920647e-05,5.9634476997954405e-05,9.817383658982988e-05,1.399098866700329e-05,2.2694004586144103e-05,2.5699787482773698e-05,3.8871834007317595e-05,5.6882265163999104e-05,1.920308722262298e-05,1.9708168593446622e-05,1.910484206209066e-05,4.890595847770893e-05,3.6323915436307566e-05,1.1932995295136639e-05,2.2440209588008866e-05,1.2367552608359365e-05,1.552766192964823e-05,1.1179554283328489e-05,2.2113631855247137e-05,2.7524688391733376e-05,1.1369974378086194e-05,2.9746667691445647e-05,2.4584568915372054e-05,2.199468049944023e-05,2.079876412756494e-05,2.1135078533524542e-05,6.771007816736178e-06,2.6297226515633872e-05,7.350295089540599e-06,1.7966865216872713e-05,2.251517629734125e-05,4.072492987005537e-05,3.4947378475350265e-05,4.264149169293938e-05,1.174041929582525e-05,1.3466058962502606e-05,8.673366516606983e-06,4.067668856022213e-05,2.3970851651129684e-05
['1760'],4.849790410155773e-05,7.64864492348217e-06,1.457153925496219e-05,3.125701493351389e-05,0.00048045207301748315,2.510247475687966e-05,0.0007953802629303746,3.85976905505793e-05,1.3640214276445832e-05,8.251951533865728e-06,2.7265269136242183e-05,1.0706486273601271e-05,1.5824365755334727e-05,2.2118313309419676e-05,0.00017691479097456758,1.54139633351405e-05,1.5771345907096154e-05,3.864824272656321e-05,1.7714947578804102e-05,2.0196764235832625e-05,1.1722179693975729e-05,2.4677746245772083e-05,3.509009444763332e-05,2.2057505808803474e-05,1.8575614717618456e-05,7.3393998285417676e-06,6.685149699098634e-06,8.446351227450608e-06,1.103596590068857e-05,1.6154337713319303e-05,1.9184584743719673e-05,9.654508776236372e-06,1.4513987358570495e-05,1.787298586693885e-05,3.8130265502066807e-05,2.3993738207312684e-05,3.999542099640222e-05,1.6760910505627063e-05,9.601772482681823e-06,1.105421264180398e-05,1.2029743620102004e-05,1.6304115947455567e-05,1.0311872994179313e-05,5.166371717701439e-05,1.0079076364877093e-05,1.10254426343109e-05,4.542713956580481e-05,5.05637433796223e-06,1.3008171753900776e-05,2.347342714635055e-05,1.7257656755885093e-05,2.431943996992373e-05,7.668172464758429e-06,4.858855324099218e-05,1.4688804202302437e-05,9.267541158801067e-06
['1760'],4.849790410155773e-05,7.64864492348217e-06,1.457153925496219e-05,3.125701493351389e-05,0.00048045207301748315,2.510247475687966e-05,0.0007953802629303746,3.85976905505793e-05,1.3640214276445832e-05,8.251951533865728e-06,2.7265269136242183e-05,1.0706486273601271e-05,1.5824365755334727e-05,2.2118313309419676e-05,0.00017691479097456758,1.54139633351405e-05,1.5771345907096154e-05,3.864824272656321e-05,1.7714947578804102e-05,2.0196764235832625e-05,1.1722179693975729e-05,2.4677746245772083e-05,3.509009444763332e-05,2.2057505808803474e-05,1.8575614717618456e-05,7.3393998285417676e-06,6.685149699098634e-06,8.446351227450608e-06,1.103596590068857e-05,1.6154337713319303e-05,1.9184584743719673e-05,9.654508776236372e-06,1.4513987358570495e-05,1.787298586693885e-05,3.8130265502066807e-05,2.3993738207312684e-05,3.999542099640222e-05,1.6760910505627063e-05,9.601772482681823e-06,1.105421264180398e-05,1.2029743620102004e-05,1.6304115947455567e-05,1.0311872994179313e-05,5.166371717701439e-05,1.0079076364877093e-05,1.10254426343109e-05,4.542713956580481e-05,5.05637433796223e-06,1.3008171753900776e-05,2.347342714635055e-05,1.7257656755885093e-05,2.431943996992373e-05,7.668172464758429e-06,4.858855324099218e-05,1.4688804202302437e-05,9.267541158801067e-06
['1725'],8.991425583430394e-05,0.0001984350688575318,6.486111985440487e-05,0.00019935576453658464,7.02708445377933e-05,0.0001568904672304979,4.3679445739393264e-05,0.0001499818075702871,0.0002613910450118905,0.00012123345817306989,0.00013014508901367774,6.70280023011172e-05,0.00012815142103500584,8.92527532662045e-05,8.463310959215686e-05,0.00010828069895679445,0.00010791853547664673,1.3697007015960324e-05,0.0001321605247587019,0.00023059436036215858,0.00010001666222763163,0.00023836639782089821,5.6506584016611395e-05,0.00012493226650723933,5.972637842219906e-05,7.057888602241535e-05,6.129500892939786e-05,9.049662029411366e-05,5.563336234867662e-05,6.545774992506838e-05,8.637652748248906e-05,8.132401536739648e-05,9.117237129468227e-05,4.302456326340031e-05,5.370178753956006e-05,5.3269679975190474e-05,9.798432760811235e-05,4.8322391106866324e-05,8.566287214941627e-05,1.0169875630459662e-05,3.501194038686404e-05,5.772538348963999e-05,0.0001400198952846001,6.112457741409782e-05,0.00010124890348353807,5.967739584603201e-05,5.829423954644728e-05,4.426712627951839e-05,3.451841654956676e-05,1.5502972406358385e-05,8.637205881222102e-05,4.411043249717201e-05,3.263649012439868e-05,5.2571221539434166e-05,9.795433334908193e-05,2.0049968853175385e-05
['1725'],8.991425583430394e-05,0.0001984350688575318,6.486111985440487e-05,0.00019935576453658464,7.02708445377933e-05,0.0001568904672304979,4.3679445739393264e-05,0.0001499818075702871,0.0002613910450118905,0.00012123345817306989,0.00013014508901367774,6.70280023011172e-05,0.00012815142103500584,8.92527532662045e-05,8.463310959215686e-05,0.00010828069895679445,0.00010791853547664673,1.3697007015960324e-05,0.0001321605247587019,0.00023059436036215858,0.00010001666222763163,0.00023836639782089821,5.6506584016611395e-05,0.00012493226650723933,5.972637842219906e-05,7.057888602241535e-05,6.129500892939786e-05,9.049662029411366e-05,5.563336234867662e-05,6.545774992506838e-05,8.637652748248906e-05,8.132401536739648e-05,9.117237129468227e-05,4.302456326340031e-05,5.370178753956006e-05,5.3269679975190474e-05,9.798432760811235e-05,4.8322391106866324e-05,8.566287214941627e-05,1.0169875630459662e-05,3.501194038686404e-05,5.772538348963999e-05,0.0001400198952846001,6.112457741409782e-05,0.00010124890348353807,5.967739584603201e-05,5.829423954644728e-05,4.426712627951839e-05,3.451841654956676e-05,1.5502972406358385e-05,8.637205881222102e-05,4.411043249717201e-05,3.263649012439868e-05,5.2571221539434166e-05,9.795433334908193e-05,2.0049968853175385e-05
['1719'],6.974256120799232e-05,3.9962021229429315e-05,0.00041804324508900676,7.728112353640442e-05,0.000608793305908177,2.1337103543347713e-05,5.412453059011774e-05,5.7316410216391303e-05,0.00025693709749305106,0.00013150450423117936,4.377684516595406e-05,0.00027809873169497084,7.16852415911065e-05,0.00157283618255794,5.220981613347201e-05,0.0005323082990272123,4.731403772128847e-05,3.664167481976647e-05,3.06942161018883e-05,3.0031710298498944e-05,0.0005153977717060941,6.832006275758767e-05,8.517173159355128e-05,0.0001901103881799742,0.00012469659066420427,0.00011230287134905691,0.00013257433234446252,4.7359897953919485e-05,6.614020659659245e-05,0.00016948047947788747,0.0001472348034876859,7.201741681733078e-05,0.0006973868714614541,0.00039603625244524684,0.00152301463620559,0.0007203493194628278,0.0009474193713089844,8.88034205736732e-05,0.00027459186599983215,0.0001593575294442462,3.438352094402289e-05,3.912987827389337e-05,6.91151156882597e-05,0.0011852046285240395,2.144094426710218e-05,0.00011322954578411352,0.0005015815254649225,0.000124596695950541,8.340533653971674e-05,5.605594542412072e-05,5.05163447757219e-05,0.0002016836314747123,0.00012652484566851407,0.0005113746095199504,3.198508844051655e-05,1.7465750645432778e-05
['1719'],6.974256120799232e-05,3.9962021229429315e-05,0.00041804324508900676,7.728112353640442e-05,0.000608793305908177,2.1337103543347713e-05,5.412453059011774e-05,5.7316410216391303e-05,0.00025693709749305106,0.00013150450423117936,4.377684516595406e-05,0.00027809873169497084,7.16852415911065e-05,0.00157283618255794,5.220981613347201e-05,0.0005323082990272123,4.731403772128847e-05,3.664167481976647e-05,3.06942161018883e-05,3.0031710298498944e-05,0.0005153977717060941,6.832006275758767e-05,8.517173159355128e-05,0.0001901103881799742,0.00012469659066420427,0.00011230287134905691,0.00013257433234446252,4.7359897953919485e-05,6.614020659659245e-05,0.00016948047947788747,0.0001472348034876859,7.201741681733078e-05,0.0006973868714614541,0.00039603625244524684,0.00152301463620559,0.0007203493194628278,0.0009474193713089844,8.88034205736732e-05,0.00027459186599983215,0.0001593575294442462,3.438352094402289e-05,3.912987827389337e-05,6.91151156882597e-05,0.0011852046285240395,2.144094426710218e-05,0.00011322954578411352,0.0005015815254649225,0.000124596695950541,8.340533653971674e-05,5.605594542412072e-05,5.05163447757219e-05,0.0002016836314747123,0.00012652484566851407,0.0005113746095199504,3.198508844051655e-05,1.7465750645432778e-05
['1715'],6.952796871196772e-05,6.359547464468321e-05,4.664669578570213e-05,8.548506446383589e-05,4.9180133458482526e-05,5.137042155604302e-05,4.954941077946982e-05,0.00011053326612580726,4.639528665457766e-05,4.793154827117752e-05,0.00011210936750430016,3.5268425371863006e-05,5.145080669084242e-05,3.29338762052152e-05,0.00013160531678230283,6.61555817675906e-05,4.2175059841448144e-05,7.319610755662873e-05,7.331532760336747e-05,5.1018782700081544e-05,2.9967185185405696e-05,0.00010347196496619549,0.00024035890985491554,0.0002689388515622555,9.367798044196102e-05,0.00017503965892453724,0.00016061723303029186,5.510238657908254e-05,0.00013122216988763942,0.0001561274720038721,7.756446941838816e-05,8.976083835203547e-05,0.00017549659362440522,0.00020517540789332067,0.00011019846364995224,0.0002906107247049887,8.800774152437727e-05,0.00011458189696536863,0.00019956625160083788,0.00010505923694770504,4.775987765592736e-05,3.9746790769202494e-05,9.314774531105776e-05,2.921736249687529e-05,3.8758630021300094e-05,3.438888059749352e-05,3.373690848583086e-05,3.720728286425037e-05,0.00019886348844688832,7.585070115201335e-05,0.00010170288981380826,4.7380977872437616e-05,2.057314563715676e-05,4.965059812057671e-05,7.883281308572965e-05,4.0812825487797e-05
['1715'],6.952796871196772e-05,6.359547464468321e-05,4.664669578570213e-05,8.548506446383589e-05,4.9180133458482526e-05,5.137042155604302e-05,4.954941077946982e-05,0.00011053326612580726,4.639528665457766e-05,4.793154827117752e-05,0.00011210936750430016,3.5268425371863006e-05,5.145080669084242e-05,3.29338762052152e-05,0.00013160531678230283,6.61555817675906e-05,4.2175059841448144e-05,7.319610755662873e-05,7.331532760336747e-05,5.1018782700081544e-05,2.9967185185405696e-05,0.00010347196496619549,0.00024035890985491554,0.0002689388515622555,9.367798044196102e-05,0.00017503965892453724,0.00016061723303029186,5.510238657908254e-05,0.00013122216988763942,0.0001561274720038721,7.756446941838816e-05,8.976083835203547e-05,0.00017549659362440522,0.00020517540789332067,0.00011019846364995224,0.0002906107247049887,8.800774152437727e-05,0.00011458189696536863,0.00019956625160083788,0.00010505923694770504,4.775987765592736e-05,3.9746790769202494e-05,9.314774531105776e-05,2.921736249687529e-05,3.8758630021300094e-05,3.438888059749352e-05,3.373690848583086e-05,3.720728286425037e-05,0.00019886348844688832,7.585070115201335e-05,0.00010170288981380826,4.7380977872437616e-05,2.057314563715676e-05,4.965059812057671e-05,7.883281308572965e-05,4.0812825487797e-05
['1704'],9.785417818721383e-05,6.041570091244905e-05,0.0001607311860501622,0.00023135113415356738,7.717497865792643e-05,0.00023399092541234257,5.671422104897504e-05,0.00010960506515064302,0.0001258240174072146,7.505764427079997e-05,0.0001596965763694185,8.565189018881017e-05,2.4212144325102316e-05,7.346787768855698e-05,8.114137029660618e-05,8.999456854057186e-05,0.00020272381705301127,0.00017474589205712437,0.00014873540145372158,0.0002305065483437419,7.165655006478711e-05,0.00026629748038846016,0.00012207399054317507,0.0001782680387498379,8.958956763329859e-05,4.835960708943274e-05,5.8429944772641304e-05,4.1226238133985114e-05,6.168046695179364e-05,8.207897601160501e-05,9.986999139314357e-05,8.44552074029326e-05,3.4956223074866964e-05,0.000100444563107412,3.353866284998547e-05,5.4702141957716604e-05,8.46228283888243e-05,3.1561480601239264e-05,9.58294547781382e-05,3.599251636171376e-05,0.00013439198656188582,0.00017996218791732039,0.00010320395203265412,7.79129666583341e-05,0.00020964478838944353,0.00014026813129206644,0.00012176670225583604,9.387683676518556e-05,0.00023618758910023762,3.950192404106007e-05,0.000335435231313417,0.00013174427652672477,4.479334890999131e-05,4.6287456001892366e-05,0.00025249098347744723,0.00015603331316404488
['1704'],9.785417818721383e-05,6.041570091244905e-05,0.0001607311860501622,0.00023135113415356738,7.717497865792643e-05,0.00023399092541234257,5.671422104897504e-05,0.00010960506515064302,0.0001258240174072146,7.505764427079997e-05,0.0001596965763694185,8.565189018881017e-05,2.4212144325102316e-05,7.346787768855698e-05,8.114137029660618e-05,8.999456854057186e-05,0.00020272381705301127,0.00017474589205712437,0.00014873540145372158,0.0002305065483437419,7.165655006478711e-05,0.00026629748038846016,0.00012207399054317507,0.0001782680387498379,8.958956763329859e-05,4.835960708943274e-05,5.8429944772641304e-05,4.1226238133985114e-05,6.168046695179364e-05,8.207897601160501e-05,9.986999139314357e-05,8.44552074029326e-05,3.4956223074866964e-05,0.000100444563107412,3.353866284998547e-05,5.4702141957716604e-05,8.46228283888243e-05,3.1561480601239264e-05,9.58294547781382e-05,3.599251636171376e-05,0.00013439198656188582,0.00017996218791732039,0.00010320395203265412,7.79129666583341e-05,0.00020964478838944353,0.00014026813129206644,0.00012176670225583604,9.387683676518556e-05,0.00023618758910023762,3.950192404106007e-05,0.000335435231313417,0.00013174427652672477,4.479334890999131e-05,4.6287456001892366e-05,0.00025249098347744723,0.00015603331316404488
['1684'],4.5636670821229844e-05,1.4867590693959724e-05,5.3132807771142623e-05,3.782016767545906e-05,2.2131060056317136e-05,7.710045818184468e-06,2.011326256379176e-05,3.5194286974977116e-05,1.8186952368594443e-05,5.618349980504325e-05,2.5741123656576474e-05,1.340560046022344e-05,2.6633358757612546e-05,1.72464381311334e-05,4.431183439353596e-05,1.1584407227031059e-05,2.5429080198520205e-05,5.0425923918631e-05,1.9205809503752963e-05,1.1152126338916275e-05,7.184561747920609e-05,2.332880191722506e-05,1.606236717673356e-05,4.393421238966594e-05,1.3154023819174792e-05,1.2165306565117177e-05,6.251049069287034e-06,8.949110229084573e-06,1.0053311402682053e-05,1.2139097703650343e-05,7.435173991585137e-06,7.567047419212293e-06,2.7597018217000238e-06,1.7225999953203507e-05,1.6968966322909312e-05,2.247174735087867e-05,4.240049085587407e-05,8.429463763063903e-06,1.7038439405543233e-05,1.7509872824617504e-05,2.280264835452171e-05,3.498775151967492e-05,4.167360243102219e-05,8.02318049517369e-05,3.2986068103234124e-05,2.7301096046865084e-05,3.5933730433745426e-05,2.1847353271572656e-05,3.451841654956676e-05,2.9166609103487813e-05,3.0159011806401133e-05,0.00010004514442799659,9.53845843177268e-06,0.00017320181911224353,2.67701283686932e-05,2.3614407760406564e-05
['1684'],4.5636670821229844e-05,1.4867590693959724e-05,5.3132807771142623e-05,3.782016767545906e-05,2.2131060056317136e-05,7.710045818184468e-06,2.011326256379176e-05,3.5194286974977116e-05,1.8186952368594443e-05,5.618349980504325e-05,2.5741123656576474e-05,1.340560046022344e-05,2.6633358757612546e-05,1.72464381311334e-05,4.431183439353596e-05,1.1584407227031059e-05,2.5429080198520205e-05,5.0425923918631e-05,1.9205809503752963e-05,1.1152126338916275e-05,7.184561747920609e-05,2.332880191722506e-05,1.606236717673356e-05,4.393421238966594e-05,1.3154023819174792e-05,1.2165306565117177e-05,6.251049069287034e-06,8.949110229084573e-06,1.0053311402682053e-05,1.2139097703650343e-05,7.435173991585137e-06,7.567047419212293e-06,2.7597018217000238e-06,1.7225999953203507e-05,1.6968966322909312e-05,2.247174735087867e-05,4.240049085587407e-05,8.429463763063903e-06,1.7038439405543233e-05,1.7509872824617504e-05,2.280264835452171e-05,3.498775151967492e-05,4.167360243102219e-05,8.02318049517369e-05,3.2986068103234124e-05,2.7301096046865084e-05,3.5933730433745426e-05,2.1847353271572656e-05,3.451841654956676e-05,2.9166609103487813e-05,3.0159011806401133e-05,0.00010004514442799659,9.53845843177268e-06,0.00017320181911224353,2.67701283686932e-05,2.3614407760406564e-05
['1380'],0.00014728198310487813,0.00020204454174277056,9.116097119262932e-05,0.00023463271052453995,0.0004963410392117622,0.0001504355451501574,0.00020622568354033695,0.0016488716822979938,0.0008326098143030507,0.000975837162238845,0.00026926570140760916,0.00010724480368178752,0.0009984915375784158,0.00014225875520595914,0.00025664283822297466,0.00012024806179463644,0.0004078399169121551,0.00020135472734290717,0.00015312028946827704,0.00022725750366232536,8.271699380829648e-05,0.0005095042078588506,0.00020205634197193552,0.0002514013264519773,0.00017340203021087852,0.00027095455531397347,4.8706090664861473e-05,0.00011080808396012584,0.00040734808382747055,0.0002996489579308765,5.8838846032173736e-05,0.00036347920879181803,0.0002439780832739984,0.0004300030129163524,0.00017048820282075945,0.000525624018713182,0.0004256973651265172,0.00018642837299241328,9.121683858547732e-05,7.702575368809014e-05,0.0012129392988895387,9.905852067535167e-05,0.0004377858807528854,0.0005966834696584086,0.0002473038828073025,8.846605161339936e-05,0.00018288542716388777,0.0001960537597077808,0.0008078669804285305,0.000243317838106574,0.0002026518043324565,0.00011446908813429618,0.00016336947921869482,0.00015735964965844098,0.00023754143127155362,0.0034271188983300985
['1380'],0.00014728198310487813,0.00020204454174277056,9.116097119262932e-05,0.00023463271052453995,0.0004963410392117622,0.0001504355451501574,0.00020622568354033695,0.0016488716822979938,0.0008326098143030507,0.000975837162238845,0.00026926570140760916,0.00010724480368178752,0.0009984915375784158,0.00014225875520595914,0.00025664283822297466,0.00012024806179463644,0.0004078399169121551,0.00020135472734290717,0.00015312028946827704,0.00022725750366232536,8.271699380829648e-05,0.0005095042078588506,0.00020205634197193552,0.0002514013264519773,0.00017340203021087852,0.00027095455531397347,4.8706090664861473e-05,0.00011080808396012584,0.00040734808382747055,0.0002996489579308765,5.8838846032173736e-05,0.00036347920879181803,0.0002439780832739984,0.0004300030129163524,0.00017048820282075945,0.000525624018713182,0.0004256973651265172,0.00018642837299241328,9.121683858547732e-05,7.702575368809014e-05,0.0012129392988895387,9.905852067535167e-05,0.0004377858807528854,0.0005966834696584086,0.0002473038828073025,8.846605161339936e-05,0.00018288542716388777,0.0001960537597077808,0.0008078669804285305,0.000243317838106574,0.0002026518043324565,0.00011446908813429618,0.00016336947921869482,0.00015735964965844098,0.00023754143127155362,0.0034271188983300985
['1064'],0.0011158809793278771,0.00135716180484978,0.0010154763545424566,0.0013422467751370622,0.0013672077101458144,0.0023070070818528013,0.0011610445557210265,0.001847351990820612,0.0015895025207858307,0.001245605748021498,0.00180636641765048,0.0008341162541391377,0.0010479534895568392,0.0006871292751454958,0.0017672357667981122,0.0009449429696760046,0.0019014218155409186,0.00129414905780099,0.0014013225116916374,0.0016361135271392758,0.0010653948802508586,0.002552520068276516,0.0011470177586462298,0.0018945047099798952,0.0008758980049862674,0.00047957448194718125,0.0007415306958441745,0.0006685689203728463,0.0006722112654439961,0.00011326711934252204,0.0008868969272431554,0.0005458711448617971,0.00035119760960597337,0.0009733094339756066,0.000506174283667489,0.0011087255744752248,0.0014068767911295695,0.0005144913406084003,0.0010303078414014956,0.0007375370674611616,0.0012729982427839284,0.0016958924496047972,0.0022288133422873686,0.0006996398898854929,0.0017225141507574953,0.001106919439079626,0.0014382907124703519,0.0012246920259702105,0.0014879478030393298,0.0018162126317415113,0.0020704161605094376,0.00021686231642145781,0.00033515524528895377,8.753019882575822e-05,0.002707781101293078,0.001283108895630544
